"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"275","daily","eGARCH","norm","1,3","2,1","-2.83750972750082",0.00601394124302168
"276","daily","eGARCH","norm","1,3","2,2","-2.83623655184182",8.42543146362118e-10
"277","daily","eGARCH","norm","1,3","2,3","-2.83963566514566",0.00141491273084926
"278","daily","eGARCH","norm","1,3","2,4","-2.83533369745429",1.73078671187321e-05
"279","daily","eGARCH","norm","1,3","3,0","-2.83779317502084",0.000661771542144196
"280","daily","eGARCH","norm","1,3","3,1","-2.83618567080255",0.000941673622051442
"281","daily","eGARCH","norm","1,3","3,2","-2.83550328325805",0.00045594198472465
"282","daily","eGARCH","norm","1,3","3,3","-2.83252960760226",4.97974994573269e-11
"283","daily","eGARCH","norm","1,3","3,4","-2.83002976596871",6.43005759748405e-10
"284","daily","eGARCH","norm","1,3","4,0","-2.83486470324725",0.00254548061109905
"285","daily","eGARCH","norm","1,3","4,1","-2.83285674386868",0.000190838904451152
"286","daily","eGARCH","norm","1,3","4,2","-2.83159922451858",5.35462147353005e-05
"287","daily","eGARCH","norm","1,3","4,3","-2.83005652217556",4.51778170429407e-10
"288","daily","eGARCH","norm","2,1","0,0","-2.83304965666257",0.00046192983080906
"289","daily","eGARCH","norm","2,1","0,1","-2.84440757321151",0.0298102436674984
"290","daily","eGARCH","norm","2,1","0,2","-2.84533590667837",6.38328609410266e-05
"291","daily","eGARCH","norm","2,1","0,3","-2.84534892752898",2.44570119711796e-09
"292","daily","eGARCH","norm","2,1","0,4","-2.84146909981514",7.95398191755226e-11
"293","daily","eGARCH","norm","2,1","1,0","-2.84255601106275",0.0329696704139658
"294","daily","eGARCH","norm","2,1","1,1","-2.84957770511798",1.38106193148246e-10
"295","daily","eGARCH","norm","2,1","1,2","-2.84624498880695",3.70896646728625e-11
"296","daily","eGARCH","norm","2,1","1,3","-2.84306248165821",5.60729240817182e-12
"297","daily","eGARCH","norm","2,1","1,4","-2.83879250098582",3.57807117268294e-11
"298","daily","eGARCH","norm","2,1","2,0","-2.84352622438803",0.0445987552482563
"299","daily","eGARCH","norm","2,1","2,1","-2.84624124090971",3.73070463410841e-11
"300","daily","eGARCH","norm","2,1","2,2","-2.8437405163323",7.98139332403025e-12
"301","daily","eGARCH","norm","2,1","2,3","-2.84079640872348",5.08704189883247e-13
"302","daily","eGARCH","norm","2,1","2,4","-2.84108059847553",4.83481152779852e-07
"303","daily","eGARCH","norm","2,1","3,0","-2.84318870489521",0.000130411692671473
"304","daily","eGARCH","norm","2,1","3,1","-2.83967227201929",0.000327496855765608
"305","daily","eGARCH","norm","2,1","3,2","-2.84096405744504",4.16333634234434e-13
"306","daily","eGARCH","norm","2,1","3,3","-2.84078819802299",5.16031661845773e-13
"307","daily","eGARCH","norm","2,1","3,4","-2.83879573253617",2.53130849614536e-14
"308","daily","eGARCH","norm","2,1","4,0","-2.83930480340435",4.02547962807809e-06
"309","daily","eGARCH","norm","2,1","4,1","-2.83665771480635",2.91338401248176e-06
"310","daily","eGARCH","norm","2,1","4,2","-2.83729429812778",1.22124532708767e-14
"311","daily","eGARCH","norm","2,1","4,3","-2.83875677336507",4.03010957938932e-14
"312","daily","eGARCH","norm","2,2","0,0","-2.83120876294282",0.00046192983080906
"313","daily","eGARCH","norm","2,2","0,1","-2.84285645971964",0.0258142747275411
"314","daily","eGARCH","norm","2,2","0,2","-2.84396032090585",0.000312576799882391
"315","daily","eGARCH","norm","2,2","0,3","-2.84398975873815",8.73556782465812e-10
"316","daily","eGARCH","norm","2,2","0,4","-2.83992662631293",5.10026465505575e-11
"317","daily","eGARCH","norm","2,2","1,0","-2.83736985095103",0.0530536411361244
"318","daily","eGARCH","norm","2,2","1,1","-2.84823737448825",8.21556156438419e-11
"319","daily","eGARCH","norm","2,2","1,2","-2.84490465487082",2.18135509655326e-11
"320","daily","eGARCH","norm","2,2","1,3","-2.84171349927865",4.06530364926994e-12
"321","daily","eGARCH","norm","2,2","1,4","-2.83724543476886",2.46545006632459e-11
"322","daily","eGARCH","norm","2,2","2,0","-2.84200060422731",0.0438218004684875
"323","daily","eGARCH","norm","2,2","2,1","-2.84490093945848",2.1831647600834e-11
"324","daily","eGARCH","norm","2,2","2,2","-2.8424029619155",5.9739990732055e-12
"325","daily","eGARCH","norm","2,2","2,3","-2.829982912861",0.000592228263425199
"326","daily","eGARCH","norm","2,2","2,4","-2.83185979437547",2.80758938359105e-05
